country,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei,timestamp,interest_rate
DE,31184.89,,635687.43,,11.2,13.9,84.349361,90.940051,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8676083333333334,-16.780977333333336,-20.133333333333333,22.283801999999998,-1.8909396666666665,-16.496572333333333,-27.814179333333332,14.333096666666668,95.26691833333332,1995-01-01,7.432433465085638
DE,31017.59,-0.537921972,640777.12,0.797470948,27.2,16.0,84.555137,85.447164,,,0.0,0.0,0.0,0.0,0.0,0.0,-4.223661,-15.364925333333332,-18.3,6.527275333333333,-6.2863299999999995,-17.222819333333334,-29.793289333333334,5.311969333333334,99.17992366666665,1995-04-01,6.911238095238096
DE,31647.75,2.01125931,642071.09,0.20173399,23.4,17.0,83.993828,83.94685,,,0.0,0.0,0.0,0.0,0.0,0.0,-4.3780236666666665,-17.168102666666666,-15.4,7.434031333333333,-10.505105333333333,-22.98348833333333,-30.462501666666668,1.4163283333333332,98.25996833333333,1995-07-01,6.731235334713596
DE,32071.58,1.33032237,642329.89,0.040298942,24.2,22.2,83.640921,86.561694,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.8325663333333337,-16.47927866666667,-18.266666666666666,9.448246333333334,-12.659779666666665,-27.40149633333333,-33.23031733333334,1.0113953333333332,93.58526766666667,1995-10-01,6.327264373053847
DE,31569.64,-1.577438045,637758.07,-0.714300826,26.6,27.4,82.072253,83.743998,,,0.0,0.0,0.0,0.0,0.0,0.0,-13.421681999999999,-27.405455,-21.900000000000002,-6.392924666666667,-20.115165333333334,-36.576564999999995,-37.828439,-6.917419,93.29415300000001,1996-01-01,6.17893217893218
DE,32618.05,3.266991686,646470.86,1.356911292,22.2,28.5,81.951835,83.35133,,,0.0,0.0,0.0,0.0,0.0,0.0,-18.153114666666667,-31.47779566666667,-25.7,-13.381549,-22.11709666666667,-39.76586566666666,-39.169473333333336,-7.806707333333333,92.89148633333333,1996-04-01,6.460649122807017
DE,32640.36,0.068374332,648972.54,0.386228084,25.7,24.8,81.949509,80.54224,,,0.0,0.0,0.0,0.0,0.0,0.0,-14.633163000000001,-27.75925833333333,-24.7,-3.940231333333333,-18.966900666666668,-37.002251,-38.65456833333334,-2.0199146666666667,92.47901366666667,1996-07-01,6.335878348704437
DE,33170.14,1.610051418,654924.82,0.913004586,18.8,23.6,81.960408,82.759409,,,0.0,0.0,0.0,0.0,0.0,0.0,-11.915590666666667,-27.215806666666666,-24.400000000000002,3.5023673333333334,-15.328859333333334,-34.353794,-34.539532666666666,3.084887,93.61335333333334,1996-10-01,5.88605339105339
DE,33231.43,0.184604121,651582.22,-0.511686075,19.0,21.2,83.388071,80.847022,,,0.0,0.0,0.0,0.0,0.0,0.0,-6.208134666666666,-23.481217,-18.266666666666666,9.690146333333333,-11.442445999999999,-29.495628,-31.278829333333334,5.6285066666666665,88.41751866666668,1997-01-01,5.687951355661883
DE,33421.05,0.568982614,658828.73,1.106001727,17.9,18.6,83.927374,82.556358,,,0.0,0.0,0.0,0.0,0.0,0.0,-4.948502666666666,-20.54304,-17.2,7.497532,-8.875387333333334,-22.913991333333332,-28.491142,4.733152333333333,82.95854933333334,1997-04-01,5.782166907166907
DE,33699.88,0.830833554,661416.73,0.392048811,15.0,13.3,84.84467,83.834949,,,0.0,0.0,0.0,0.0,0.0,0.0,3.165709,-11.096575666666666,-8.766666666666667,20.427036,-4.1787540000000005,-16.685813666666665,-21.349170333333333,10.393849333333334,91.00577866666667,1997-07-01,5.60308300395257
DE,34820.79,3.272034567,666334.02,0.740698129,13.9,11.4,85.566894,84.459826,,,0.0,0.0,0.0,0.0,0.0,0.0,3.7520643333333332,-3.786168,-3.533333333333333,13.542362000000002,-1.3729973333333332,-11.202134666666666,-17.404284,10.794347666666667,92.101271,1997-10-01,5.487350079744817
DE,36580.16,4.929139474,672696.24,0.950279925,13.0,8.4,85.74381,82.84731,,,0.0,0.0,0.0,0.0,0.0,0.0,8.031901,1.0425769999999999,2.4333333333333336,19.41979166666667,-0.2013406666666667,-8.783372,-16.629565,10.912646666666667,95.62453166666667,1998-01-01,5.0003088023088
DE,37048.56,1.272346766,669590.71,-0.462723048,-0.2,8.8,86.102079,87.062966,,,0.0,0.0,0.0,0.0,0.0,0.0,7.293938666666667,5.133449,4.966666666666667,14.415033,-2.637815,-9.363631333333332,-16.590820666666666,7.329601,96.22374966666666,1998-04-01,4.888412280701753
DE,37812.5,2.04102512,672868.74,0.488362835,10.9,12.6,85.526275,87.428537,,,0.0,0.0,0.0,0.0,0.0,0.0,2.356031,1.0947273333333334,-0.5000000000000001,8.806698666666668,-6.003148666666667,-12.801658666666667,-21.474590666666668,3.737425333333334,95.90162633333334,1998-07-01,4.390309931614276
DE,38319.94,1.333065155,672696.28,-0.025633841,21.2,18.5,84.5344,84.86047,,,0.0,0.0,0.0,0.0,0.0,0.0,-5.814076,-7.3942863333333335,-13.433333333333332,-2.7812749999999995,-11.935187333333333,-20.183446,-28.497069666666665,-4.384827666666666,92.352327,1998-10-01,4.01617388167388
DE,39867.42,3.958906165,680503.42,1.153891273,31.8,23.7,83.990448,86.244228,,,0.0,0.0,244.48000000000002,0.0,0.0,244.97,-11.863204333333334,-15.751428666666667,-20.599999999999998,-7.604851666666666,-16.342729666666667,-26.570250333333334,-32.944994,-8.0209,92.21959866666667,1999-01-01,3.8629420289855054
DE,39722.43,-0.364343344,679640.7,-0.126857162,22.7,19.9,83.740589,84.671142,,,0.0,0.0,245.7,0.0,0.0,255.96,-12.962496,-20.88021266666667,-23.766666666666666,-8.107275,-17.191268333333333,-30.079845000000002,-35.35467,-5.246308,90.597061,1999-04-01,4.074193817878027
DE,40642.58,2.290026995,688957.89,1.361587541,18.5,18.2,84.129944,85.024757,,,0.0,0.0,245.72,0.0,0.0,265.44,-10.863174,-20.792975,-22.066666666666666,-3.2298806666666664,-12.867052333333334,-24.877926333333335,-30.421172333333335,-0.3764756666666667,92.256333,1999-07-01,4.865303030303033
DE,40726.22,0.205582556,692236.2,0.474707527,19.3,14.2,84.625307,82.858984,,,0.0,0.0,256.5,0.0,0.0,268.63,-5.798413666666666,-19.73258033333333,-19.066666666666666,8.270672,-7.394659999999999,-18.896803666666667,-24.99309166666667,5.708032,92.76212566666668,1999-10-01,5.16
DE,42977.7,5.380926545,702911.67,1.530400983,18.5,7.7,85.622058,84.440508,,,0.0,0.0,198.06,0.0,0.0,184.72,-4.02086,-12.686272,-12.166666666666666,7.190359333333333,-3.211116333333333,-12.862106333333335,-20.372717666666667,10.036479333333334,96.66237699999999,2000-01-01,5.460379572118703
DE,44098.57,2.57459791,708519.05,0.794570987,12.2,3.1,86.376092,86.280226,,,0.0,0.0,211.32999999999998,0.0,0.0,197.02,-0.4932750000000001,-7.766828666666666,-5.366666666666667,8.320337,-0.667072,-7.771026333333334,-15.095734666666667,10.355559999999999,97.10019499999999,2000-04-01,5.265033670033673
DE,45983.4,4.185310617,709036.65,0.073027116,7.6,2.9,87.046198,88.023217,,,0.0,0.0,214.08999999999997,0.0,0.0,198.28000000000003,4.736182333333333,2.0811379999999997,-1.7333333333333332,14.560743,0.8957466666666667,-4.0525150000000005,-12.532247666666668,11.089344333333335,96.06761633333333,2000-07-01,5.24665286404417
DE,45531.7,-0.987167513,706017.32,-0.426744795,11.4,5.6,87.683456,86.954358,,,0.0,0.0,225.26999999999998,0.0,0.0,216.0,3.321583,3.3896200000000003,1.5,8.041796333333332,0.5404999999999999,-2.637896,-10.310126333333335,8.209674333333334,97.078395,2000-10-01,5.083768512189564
DE,45961.1,0.938659988,721006.32,2.100813308,8.0,7.9,87.885055,85.635866,,,0.0,0.0,217.79000000000002,0.0,0.0,216.07,-0.7593736666666667,2.519086333333333,2.8000000000000003,1.9027933333333333,-4.487911666666666,-6.985597333333334,-13.899908000000002,1.6998689999999999,96.50933666666667,2001-01-01,4.749469696969697
DE,43858.78,-4.682045972,719194.77,-0.251569169,21.0,14.7,84.617749,85.089762,,,0.0,0.0,211.69,0.0,0.0,215.37,-11.890263666666668,-12.732034333333333,-7.233333333333333,-10.672089666666666,-13.458145333333334,-17.935396,-21.847561333333335,-9.080472,97.557746,2001-04-01,4.95823763955343
DE,42520.44,-3.099002533,719194.75,-2.78e-06,25.5,21.4,83.874188,84.124451,,,0.0,0.0,198.45999999999998,0.0,0.0,217.92,-14.708127,-20.685732666666667,-16.5,-11.005314666666665,-16.893902,-24.326980666666667,-26.410094333333333,-10.902069666666668,90.54867366666667,2001-07-01,4.884274044795784
DE,41533.4,-2.348697867,716951.87,-0.312347192,32.5,25.6,82.429158,82.648961,,,0.0,0.0,200.04000000000002,0.0,0.0,207.37,-25.237990333333332,-37.369066333333336,-31.433333333333334,-22.211571333333335,-21.935299666666666,-33.475157333333335,-32.650560000000006,-14.994970333333333,87.74379933333334,2001-10-01,4.59439161435325
DE,39967.82,-3.842329249,713608.89,-0.467367228,32.5,25.6,82.259985,83.530806,,,201.38,241.60999999999999,216.35000000000002,222.01,352.3,263.28,-18.12222566666667,-35.432757333333335,-27.8,-8.367252,-19.080071666666665,-34.13485433333333,-30.914171333333332,-6.991422333333333,87.52300433333335,2002-01-01,4.9810757575757565
DE,40274.53,0.764462889,716369.45,0.386098636,25.4,23.9,82.076294,80.397999,,,214.78,237.3,222.98000000000002,226.67000000000002,347.89,263.65999999999997,-12.814599666666666,-32.52324766666667,-23.900000000000002,3.8794473333333337,-15.283825666666667,-32.836503666666665,-28.703578000000004,2.4851643333333335,85.94022833333334,2002-04-01,5.113488455988457
DE,39655.53,-1.54888505,721286.77,0.684077196,30.6,21.7,82.59427,82.726662,,,223.3,247.74,231.67000000000002,232.14,343.79,266.95,-18.129909666666666,-38.558611,-25.03333333333333,-4.397784333333333,-16.061598,-33.136222333333336,-28.093894000000002,-0.6247276666666667,82.054643,2002-07-01,4.614058284710457
DE,39666.68,0.028113186,719302.59,-0.275467987,17.0,22.1,82.848586,84.44412,,,221.09,236.72,226.95,234.7,355.12,271.09,-14.297721666666666,-30.576365666666664,-23.8,-2.3168,-15.979228333333333,-30.686278,-26.007265666666665,-3.6964656666666666,80.49927866666667,2002-10-01,4.425695882217624
DE,40193.64,1.319723358,709532.91,-1.367523729,26.2,25.7,82.573164,82.926591,,,240.95,253.04,246.11,227.82,343.95,263.38,-15.712869666666668,-29.998941333333335,-24.566666666666666,-7.939667333333333,-17.196482,-30.38334766666667,-26.09079166666667,-6.890341,81.29317233333335,2003-01-01,4.04515873015873
DE,39474.3,-1.805894691,710568.05,0.145784027,27.2,25.6,82.892452,82.503062,,,228.57,246.49,234.86,229.15,338.67,263.88,-17.696304,-33.97323566666667,-28.400000000000002,-9.315676333333334,-18.619812,-32.703428,-30.525094,-7.380451666666667,80.48911833333334,2003-04-01,3.859634920634923
DE,39502.18,0.070603302,717037.96,0.906406144,23.0,26.0,82.471083,83.529279,,,243.48,251.29,245.55,239.23000000000002,347.11,272.77,-16.724074666666667,-35.25297733333333,-29.46666666666667,-3.885914666666667,-16.440207333333333,-32.37867933333333,-30.01193166666667,-1.4474106666666664,85.48685666666667,2003-07-01,4.091324110671937
DE,39530.07,0.070578786,717900.63,0.120237913,28.2,26.3,83.206435,84.541793,,,240.44,264.46999999999997,249.39,226.57999999999998,378.77,272.86,-9.596217000000001,-27.031966999999998,-24.566666666666666,10.109983,-11.352138333333334,-27.559574666666666,-25.25227166666667,6.609105666666667,87.44355333333334,2003-10-01,4.288452326468345
DE,38533.27,-2.553962414,716800.82,-0.153315551,17.1,20.4,83.50142,84.62315,,,249.79000000000002,260.47,254.09,262.24,377.53,297.02,-5.481695333333334,-27.953642000000002,-20.8,17.808556666666664,-9.397676666666667,-26.06281733333333,-23.891136666666668,9.219849333333334,85.24516100000001,2004-01-01,4.06481021394065
DE,41025.94,6.26825256,721027.96,0.587991037,16.6,18.3,83.866476,83.604951,,,272.90999999999997,286.96,278.02,270.63,382.31,306.08000000000004,-4.325598666666667,-18.171338333333335,-10.333333333333334,10.961208666666666,-7.82471,-20.105727,-17.692293000000003,6.484275,86.15529833333333,2004-04-01,4.2210202020202
DE,41499.94,1.148743188,718698.68,-0.323572818,19.0,16.8,84.288768,85.031924,,,254.81,252.79,253.45,259.22,369.48,293.87,-1.7975733333333332,-11.698369333333332,-4.033333333333333,9.538983333333332,-5.776271333333334,-14.759584666666667,-11.638582,6.030964,86.895375,2004-07-01,4.111212121212123
DE,41087.29,-0.999315352,718439.93,-0.036009053,15.8,17.2,84.100858,85.141309,,,290.13,265.75,281.06,274.21,397.20000000000005,310.9,-0.10126866666666663,-3.559946666666667,-6.2,7.822807,-5.4270803333333335,-12.196237333333334,-12.026801333333333,5.104846,89.33760333333333,2004-10-01,3.7515800865800863
DE,41389.74,0.73341961,719582.76,0.158944674,18.8,15.9,83.885318,85.820474,,,251.45,269.40999999999997,258.90999999999997,273.49,375.12,305.92,-3.7837219999999996,-5.528938333333333,-3.233333333333333,-0.288894,-7.7131186666666665,-14.679426666666666,-11.698627666666667,2.3905416666666666,87.90969733333334,2005-01-01,3.6016507936507938
DE,42544.1,2.750816098,723896.25,0.597653698,20.7,19.5,83.612609,84.704724,,,299.49,276.65,290.57,278.52,386.77,310.64,-5.204791666666667,-8.853887333333335,-3.4666666666666663,1.2728456666666668,-10.913994333333333,-19.779622333333332,-14.398477333333332,0.5350466666666667,87.21542699999999,2005-04-01,3.3042784992785
DE,43698.47,2.677190504,729590.13,0.78348297,17.1,16.9,83.896952,84.834657,,,288.06,284.88,286.49,286.15999999999997,380.30999999999995,316.78,-4.843328666666667,-10.763539,-8.733333333333333,3.200219333333333,-7.759311,-17.00315,-13.685387999999998,4.462884,90.11154133333334,2005-07-01,3.168683418031243
DE,46403.13,6.005382381,732350.8,0.377672343,28.4,15.3,84.365189,84.240989,,,338.02,291.16999999999996,320.63,277.93,393.40999999999997,313.46,-1.7291283333333336,-5.261577,-5.5,6.574192,-4.220232666666667,-10.787481666666666,-8.522938666666667,6.798673666666667,93.43958500000001,2005-10-01,3.341457431457433
DE,46161.85,-0.521321447,740524.49,1.109907127,24.8,11.9,85.050385,85.018656,,,331.61,293.36,317.29,304.22,400.46999999999997,333.52,2.3311223333333335,1.9407916666666667,0.9333333333333335,10.352576,-0.08545200000000001,-4.560997666666666,-4.802959666666667,11.122596,99.44275233333333,2006-01-01,3.477084980237157
DE,50321.89,8.628647192,753205.91,1.697993786,2.3,7.0,86.256598,89.905315,,,323.8,295.19,312.42,296.06,392.75,326.75,8.074083333333332,12.676452333333335,11.466666666666667,11.979130666666668,4.272299,4.0028820000000005,1.5164176666666667,12.059365,101.54790333333334,2006-04-01,3.93939393939394
DE,48961.23,-2.741141087,758899.61,0.753085923,4.7,2.9,87.201467,89.037275,,,311.37,297.81,305.8,317.08,387.33,340.17,9.513541666666667,16.594078,11.533333333333333,11.179879999999999,6.743933333333334,9.246683666666668,4.056670333333333,12.393515666666667,101.91076166666666,2006-07-01,3.8825741890959264
DE,51180.66,4.433296587,770028.15,1.455757011,-4.4,-0.9,87.881048,89.638633,,,334.69,333.81,335.19,341.62,408.89,362.25,16.339503333333333,28.291614666666664,17.533333333333335,18.393562,11.203095666666668,16.693223333333332,8.654125333333333,15.501704333333334,105.69585533333333,2006-10-01,3.7574481658692167
DE,51515.24,0.651595991,771041.95,0.131570932,-8.8,-5.3,87.998702,90.61564,,,348.67,314.52,336.17,320.24,420.53999999999996,350.74,14.86623,26.312359666666666,20.666666666666668,15.952997666666667,9.448011333333334,14.757590666666667,8.324347666666666,13.105499666666667,106.91596299999999,2007-01-01,4.002242424242423
DE,53071.07,2.975427246,776131.7,0.657944034,-17.0,-6.7,88.504896,89.608469,,,334.92,323.84000000000003,330.06,319.4,418.39,350.92,13.964825,26.242945666666667,24.066666666666666,14.418196666666667,9.093077000000001,13.917997333333334,7.903966999999999,14.889086666666666,105.278616,2007-04-01,4.330543024227237
DE,53188.18,0.220423252,780099.9,0.509976613,-8.9,-5.0,88.413659,90.440297,,,327.26,327.76,327.2,332.40999999999997,420.12,361.67,14.427702666666667,24.959100333333335,23.266666666666666,15.190674333333334,8.401007666666667,12.861917333333333,7.994125,13.286267,106.89363966666667,2007-07-01,4.342507246376809
DE,54944.76,3.249212567,785879.71,0.73817516,-5.9,-4.1,88.497164,91.936036,,,328.11,320.86,326.21,327.41999999999996,410.98,353.37,16.305798666666664,26.393373999999998,22.5,22.357355,7.159798333333334,11.249600000000001,7.642465333333333,13.693876000000001,105.477469,2007-10-01,4.192527319228088
DE,54125.03,-1.503157629,790495.44,0.585614813,-4.4,-0.3,88.209905,92.11238,,,334.93,334.89,337.15999999999997,337.42,416.03,363.33,13.714573999999999,24.468913999999998,22.066666666666666,14.974808333333334,5.220511666666667,9.341071,5.116606999999999,10.207216666666666,104.36714566666667,2008-01-01,3.92668603326498
DE,54643.63,0.953590731,787648.54,-0.3607913,-12.6,-0.4,87.566448,91.511385,,,309.71,334.88,319.94,339.43,404.74,357.56,9.757793,19.860181,17.96666666666667,6.413197666666666,1.5819159999999999,4.531486,1.0549803333333332,5.025694333333333,102.802902,2008-04-01,4.254126984126983
DE,54928.03,0.519113498,783335.04,-0.549147794,0.6,3.3,86.540777,90.24217,,,322.51,353.94,335.02,331.22,385.40999999999997,348.73,-3.7431476666666668,4.658815333333334,3.1,-9.021591666666666,-6.568476333333333,-5.159876333333334,-7.7705763333333335,-5.830971666666667,96.43841266666668,2008-07-01,4.26230221469352
DE,52797.82,-3.95538809,771170.94,-1.565043614,15.8,21.7,84.940133,88.233549,,,306.92,309.34000000000003,309.13,309.98,357.73,325.93,-30.655191333333335,-25.890251666666668,-34.199999999999996,-42.908657000000005,-27.475192000000003,-29.627964666666667,-29.541200333333336,-32.752196,84.88136233333334,2008-10-01,3.4959576659038927
DE,43897.82,-18.46052414,735024.76,-4.800587533,30.0,44.2,75.28791,81.810631,,,251.58999999999997,297.07,271.74,261.53999999999996,311.75,275.76,-47.17859366666667,-61.059007333333334,-64.73333333333333,-50.31010766666666,-40.236582,-55.14793433333333,-52.31190566666667,-38.70540933333333,78.925903,2009-01-01,3.072665945165943
DE,43407.09,-1.124186871,736836.46,0.246178225,49.4,55.0,70.303692,75.515164,,,230.71,276.79,248.88,246.1,288.25,259.6,-42.523349333333336,-66.978365,-75.33333333333333,-29.625016,-37.56761,-62.084768999999994,-60.48258233333333,-21.859157,80.82398,2009-04-01,3.325878787878787
DE,42916.36,-1.13696866,741408.81,0.61862056,46.1,55.8,70.822352,74.542808,,,262.41,278.67,268.15,243.95,286.26,256.14,-29.547874333333336,-62.43732633333334,-68.96666666666667,-10.472964,-26.702747,-55.02934633333333,-54.647523,-4.170314666666667,87.12634833333334,2009-07-01,3.30208200012548
DE,41527.82,-3.288954113,747102.65,0.765041845,44.4,47.1,72.830484,76.329571,,,273.89,262.71000000000004,270.32,256.45,291.65999999999997,269.56,-22.428116,-59.12982233333333,-65.26666666666667,6.078807333333334,-18.600413333333332,-47.29934333333333,-46.88204266666667,6.092633666666667,89.41166066666666,2009-10-01,3.18824458874459
DE,44583.72,7.100520588,752536.89,0.724742665,40.1,44.5,74.471447,77.909329,,,302.2,279.23,294.55,263.2,303.69,274.47,-15.333830666666666,-48.07625633333333,-45.46666666666667,10.508097666666666,-12.182975333333333,-37.458868333333335,-35.690131666666666,10.077121666666669,92.32126533333333,2010-01-01,3.1765579710144927
DE,47427.71,6.183788708,768841.98,2.143544207,27.3,25.5,79.426215,81.221733,,,318.72,316.3,317.03999999999996,288.67,320.8,297.74,-3.456480666666667,-31.785057,-27.933333333333337,22.28228233333333,-1.6891643333333335,-18.91407033333333,-19.554281666666668,16.491258,98.41666233333332,2010-04-01,2.780655844155844
DE,49061.6,3.386999438,776261.22,0.960362651,16.1,13.7,82.02531,82.542231,,,318.25,324.05,320.35,312.83000000000004,323.56,315.59000000000003,6.8880143333333335,-10.586777333333334,-7.266666666666667,26.917486999999998,5.640230666666667,-3.0872053333333334,-6.233953333333333,19.306374333333334,104.92106066666668,2010-07-01,2.422121212121213
DE,49474.27,0.837608503,781351.18,0.653561582,9.6,8.5,83.501792,84.824481,,,322.28,328.5,325.83000000000004,323.75,337.23,328.86,10.308665333333332,0.8631593333333333,1.9666666666666666,25.562837333333334,8.553498333333334,3.401314333333333,-1.246507,21.300422,108.756319,2010-10-01,2.5977344877344866
